show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,date_added_parsed,duration_minutes,genre
s00982,Movie,Sample Title 982,Taika Waititi,"Tom Holland, Jacob Batalon",Spain,"November 11, 2020",1999,TV-PG,135 min,Action & Adventure,A gripping tale of ambition and betrayal.,1999-01-01,135,Action & Adventure
s00983,Movie,Sample Title 983,Martin Scorsese,"Mahershala Ali, Jharrel Jerome",South Korea,"September 18, 2023",2001,TV-PG,100 min,Comedies,A crime saga revealing deep corruption.,2001-01-01,100,Comedies
s00984,TV Show,Sample Title 984,Nisha Patel,"Tom Holland, Jacob Batalon",United States,"May 06, 2017",1997,PG-13,21 Seasons,Comedies,A crime saga revealing deep corruption.,1997-01-01,3780,Comedies
s00985,Movie,Sample Title 985,Sofia Coppola,"Shah Rukh Khan, Kajol",Spain,"May 18, 2021",2007,PG-13,72 min,Reality TV,A documentary exploring the hidden corners of the world.,2007-01-01,72,Reality TV
s00986,TV Show,Sample Title 986,Patty Jenkins,"Scarlett Johansson, Florence Pugh",South Korea,"May 29, 2022",1998,PG-13,21 Seasons,Romantic Movies,An uplifting story about friendship and resilience.,1998-01-01,3780,Romantic Movies
s00987,Movie,Sample Title 987,Wes Anderson,"Robert Downey Jr., Chris Evans",Australia,"March 27, 2022",2023,NR,121 min,Comedies,A futuristic sci-fi with stunning visuals.,2023-01-01,121,Comedies
s00988,Movie,Sample Title 988,Taika Waititi,"Zendaya, Timothée Chalamet",United Kingdom,"September 19, 2022",2001,TV-MA,96 min,Sci-Fi & Fantasy,A crime saga revealing deep corruption.,2001-01-01,96,Sci-Fi & Fantasy
s00989,TV Show,Sample Title 989,Sofia Coppola,"Rami Malek, Lucy Boynton",Germany,"October 22, 2017",1995,PG,5 Seasons,"Dramas, International Movies",An uplifting story about friendship and resilience.,1995-01-01,900,Dramas
s00989,TV Show,Sample Title 989,Sofia Coppola,"Rami Malek, Lucy Boynton",Germany,"October 22, 2017",1995,PG,5 Seasons,"Dramas, International Movies",An uplifting story about friendship and resilience.,1995-01-01,900,International Movies
s00990,Movie,Sample Title 990,Quentin Tarantino,"Tom Holland, Jacob Batalon",Brazil,"December 03, 2017",2017,TV-MA,134 min,Action & Adventure,A heartwarming family movie filled with emotions.,2017-01-01,134,Action & Adventure
s00991,Movie,Sample Title 991,Unknown,"Priyanka Chopra, Dev Patel",Germany,"December 27, 2021",2018,R,136 min,Reality TV,A crime saga revealing deep corruption.,2018-01-01,136,Reality TV
s00992,TV Show,Sample Title 992,Sofia Coppola,"Kangana Ranaut, Rajkummar Rao",Brazil,"May 09, 2018",1996,TV-MA,6 Season,Action & Adventure,A gripping tale of ambition and betrayal.,1996-01-01,1080,Action & Adventure
s00993,Movie,Sample Title 993,Quentin Tarantino,"Rami Malek, Lucy Boynton",United Kingdom,"October 02, 2022",2003,G,88 min,Children & Family Movies,A documentary exploring the hidden corners of the world.,2003-01-01,88,Children & Family Movies
s00994,TV Show,Sample Title 994,Quentin Tarantino,"Scarlett Johansson, Florence Pugh",Germany,"October 30, 2017",2015,NR,9 Seasons,Comedies,A heartwarming family movie filled with emotions.,2015-01-01,1620,Comedies
s00995,TV Show,Sample Title 995,Karan Johar,"Rami Malek, Lucy Boynton",India,"January 22, 2023",2007,TV-14,3 Season,Romantic Movies,A reality show full of surprises.,2007-01-01,540,Romantic Movies
s00996,Movie,Sample Title 996,Wes Anderson,"Meryl Streep, Anne Hathaway",France,"November 11, 2020",2014,TV-MA,123 min,Reality TV,A high-octane adventure across continents.,2014-01-01,123,Reality TV
s00997,Movie,Sample Title 997,Ava DuVernay,"Kangana Ranaut, Rajkummar Rao",India,"September 02, 2023",2016,PG-13,104 min,Romantic Movies,An uplifting story about friendship and resilience.,2016-01-01,104,Romantic Movies
s00998,TV Show,Sample Title 998,Christopher Nolan,"Rami Malek, Lucy Boynton",South Korea,"February 10, 2016",1996,TV-PG,5 Season,Action & Adventure,A chilling horror that keeps you on edge.,1996-01-01,900,Action & Adventure
s00999,Movie,Sample Title 999,Christopher Nolan,"Kangana Ranaut, Rajkummar Rao",Mexico,"June 09, 2019",2021,PG-13,85 min,Sci-Fi & Fantasy,A romantic story that challenges destiny.,2021-01-01,85,Sci-Fi & Fantasy
s01000,TV Show,Sample Title 1000,Ava DuVernay,"Robert Downey Jr., Chris Evans",United Kingdom,"July 26, 2019",2014,R,10 Season,Romantic Movies,A futuristic sci-fi with stunning visuals.,2014-01-01,1800,Romantic Movies
s01001,TV Show,Sample Title 1001,Quentin Tarantino,"Robert Downey Jr., Chris Evans",Germany,"October 04, 2021",1999,R,5 Seasons,Documentaries,A chilling horror that keeps you on edge.,1999-01-01,900,Documentaries
s01002,TV Show,Sample Title 1002,Taika Waititi,"Tom Holland, Jacob Batalon",Mexico,"October 17, 2018",2016,NR,24 Seasons,Documentaries,A crime saga revealing deep corruption.,2016-01-01,4320,Documentaries
s01003,TV Show,Sample Title 1003,Quentin Tarantino,"Priyanka Chopra, Dev Patel",Australia,"November 02, 2021",2004,PG,9 Season,Comedies,A heartwarming family movie filled with emotions.,2004-01-01,1620,Comedies
s01004,TV Show,Sample Title 1004,Taika Waititi,"Zendaya, Timothée Chalamet",India,"September 10, 2018",1995,R,2 Season,Reality TV,A gripping tale of ambition and betrayal.,1995-01-01,360,Reality TV
s01005,Movie,Sample Title 1005,Karan Johar,"Mahershala Ali, Jharrel Jerome",Unknown,"February 13, 2016",2017,R,106 min,Crime TV Shows,A crime saga revealing deep corruption.,2017-01-01,106,Crime TV Shows
s01006,Movie,Sample Title 1006,David Fincher,"Shah Rukh Khan, Kajol",Canada,"January 30, 2016",2017,G,121 min,Action & Adventure,A futuristic sci-fi with stunning visuals.,2017-01-01,121,Action & Adventure
s01007,Movie,Sample Title 1007,Nisha Patel,"Meryl Streep, Anne Hathaway",Germany,"November 14, 2021",2004,R,147 min,Comedies,A romantic story that challenges destiny.,2004-01-01,147,Comedies
s01008,Movie,Sample Title 1008,Bong Joon-ho,"Robert Downey Jr., Chris Evans",Australia,"July 22, 2021",2014,R,135 min,Romantic Movies,An uplifting story about friendship and resilience.,2014-01-01,135,Romantic Movies
s01009,TV Show,Sample Title 1009,Wes Anderson,"Kangana Ranaut, Rajkummar Rao",Unknown,"April 27, 2017",2008,PG,4 Season,Crime TV Shows,A heartwarming family movie filled with emotions.,2008-01-01,720,Crime TV Shows
s01010,TV Show,Sample Title 1010,Taika Waititi,"Shah Rukh Khan, Kajol",Australia,"June 09, 2018",2009,TV-MA,24 Seasons,Crime TV Shows,A reality show full of surprises.,2009-01-01,4320,Crime TV Shows
s01011,TV Show,Sample Title 1011,Sofia Coppola,"Mahershala Ali, Jharrel Jerome",France,"May 07, 2019",2012,PG-13,1 Seasons,"Dramas, International Movies",A romantic story that challenges destiny.,2012-01-01,180,Dramas
s01011,TV Show,Sample Title 1011,Sofia Coppola,"Mahershala Ali, Jharrel Jerome",France,"May 07, 2019",2012,PG-13,1 Seasons,"Dramas, International Movies",A romantic story that challenges destiny.,2012-01-01,180,International Movies
s01012,Movie,Sample Title 1012,Bong Joon-ho,"Robert Downey Jr., Chris Evans",India,"October 30, 2020",2021,TV-14,121 min,Comedies,A futuristic sci-fi with stunning visuals.,2021-01-01,121,Comedies
s01013,Movie,Sample Title 1013,Ava DuVernay,"Mahershala Ali, Jharrel Jerome",United States,"September 29, 2017",2006,TV-14,122 min,Crime TV Shows,A chilling horror that keeps you on edge.,2006-01-01,122,Crime TV Shows
s01014,TV Show,Sample Title 1014,Unknown,"Meryl Streep, Anne Hathaway",Brazil,"January 08, 2019",1996,NR,14 Seasons,Crime TV Shows,A documentary exploring the hidden corners of the world.,1996-01-01,2520,Crime TV Shows
s01015,Movie,Sample Title 1015,Patty Jenkins,"Scarlett Johansson, Florence Pugh",United States,"January 11, 2020",2002,PG-13,115 min,Action & Adventure,A heartwarming family movie filled with emotions.,2002-01-01,115,Action & Adventure
s01016,Movie,Sample Title 1016,Martin Scorsese,"Scarlett Johansson, Florence Pugh",Mexico,"September 18, 2019",1992,R,87 min,Action & Adventure,A crime saga revealing deep corruption.,1992-01-01,87,Action & Adventure
s01017,TV Show,Sample Title 1017,Karan Johar,"Mahershala Ali, Jharrel Jerome",Unknown,"August 24, 2023",1998,G,16 Seasons,Horror Movies,A futuristic sci-fi with stunning visuals.,1998-01-01,2880,Horror Movies
s01018,TV Show,Sample Title 1018,Denis Villeneuve,"Robert Downey Jr., Chris Evans",United Kingdom,"September 29, 2017",2012,TV-MA,4 Seasons,Action & Adventure,A gripping tale of ambition and betrayal.,2012-01-01,720,Action & Adventure
s01019,TV Show,Sample Title 1019,Patty Jenkins,"Robert Downey Jr., Chris Evans",Australia,"May 20, 2021",2008,PG,20 Seasons,Crime TV Shows,An uplifting story about friendship and resilience.,2008-01-01,3600,Crime TV Shows
s01020,TV Show,Sample Title 1020,Patty Jenkins,"Kangana Ranaut, Rajkummar Rao",United Kingdom,"October 18, 2018",2007,PG-13,5 Seasons,Children & Family Movies,A high-octane adventure across continents.,2007-01-01,900,Children & Family Movies
s01021,TV Show,Sample Title 1021,Denis Villeneuve,"Zendaya, Timothée Chalamet",Mexico,"August 19, 2021",2001,TV-14,23 Seasons,Reality TV,A documentary exploring the hidden corners of the world.,2001-01-01,4140,Reality TV
s01022,Movie,Sample Title 1022,Christopher Nolan,"Scarlett Johansson, Florence Pugh",United States,"January 26, 2019",2002,R,85 min,Horror Movies,A gripping tale of ambition and betrayal.,2002-01-01,85,Horror Movies
s01023,Movie,Sample Title 1023,Wes Anderson,"Robert Downey Jr., Chris Evans",Australia,"July 26, 2020",2023,PG,81 min,Action & Adventure,A high-octane adventure across continents.,2023-01-01,81,Action & Adventure
s01024,TV Show,Sample Title 1024,Karan Johar,"Scarlett Johansson, Florence Pugh",Germany,"July 30, 2016",2009,PG-13,2 Seasons,Children & Family Movies,A romantic story that challenges destiny.,2009-01-01,360,Children & Family Movies
s01025,TV Show,Sample Title 1025,Greta Gerwig,"Tom Holland, Jacob Batalon",United States,"January 14, 2018",1992,TV-MA,7 Season,"Dramas, International Movies",A romantic story that challenges destiny.,1992-01-01,1260,Dramas
s01025,TV Show,Sample Title 1025,Greta Gerwig,"Tom Holland, Jacob Batalon",United States,"January 14, 2018",1992,TV-MA,7 Season,"Dramas, International Movies",A romantic story that challenges destiny.,1992-01-01,1260,International Movies
s01026,Movie,Sample Title 1026,Nisha Patel,"Priyanka Chopra, Dev Patel",Spain,"February 16, 2017",2017,R,106 min,Children & Family Movies,A crime saga revealing deep corruption.,2017-01-01,106,Children & Family Movies
s01027,TV Show,Sample Title 1027,Ava DuVernay,"Robert Downey Jr., Chris Evans",Germany,"March 10, 2022",1998,G,4 Seasons,Romantic Movies,A romantic story that challenges destiny.,1998-01-01,720,Romantic Movies
s01028,TV Show,Sample Title 1028,Greta Gerwig,"Shah Rukh Khan, Kajol",Australia,"December 23, 2016",1996,R,9 Seasons,Reality TV,An uplifting story about friendship and resilience.,1996-01-01,1620,Reality TV
s01029,Movie,Sample Title 1029,Unknown,"Rami Malek, Lucy Boynton",Canada,"November 26, 2023",2018,PG-13,145 min,Comedies,A futuristic sci-fi with stunning visuals.,2018-01-01,145,Comedies
s01030,TV Show,Sample Title 1030,Denis Villeneuve,"Rami Malek, Lucy Boynton",Brazil,"September 21, 2017",1992,R,16 Seasons,Action & Adventure,A chilling horror that keeps you on edge.,1992-01-01,2880,Action & Adventure
s01031,TV Show,Sample Title 1031,Bong Joon-ho,"Tom Holland, Jacob Batalon",Japan,"January 23, 2023",1997,TV-PG,9 Season,Comedies,A crime saga revealing deep corruption.,1997-01-01,1620,Comedies
s01032,TV Show,Sample Title 1032,Denis Villeneuve,"Robert Downey Jr., Chris Evans",United Kingdom,"September 20, 2022",2007,R,9 Season,Children & Family Movies,A gripping tale of ambition and betrayal.,2007-01-01,1620,Children & Family Movies
s01033,Movie,Sample Title 1033,Greta Gerwig,"Scarlett Johansson, Florence Pugh",Japan,"September 05, 2023",2022,PG-13,158 min,Documentaries,A crime saga revealing deep corruption.,2022-01-01,158,Documentaries
s01034,TV Show,Sample Title 1034,Martin Scorsese,"Shah Rukh Khan, Kajol",South Korea,"April 27, 2018",2001,TV-MA,7 Season,Documentaries,A reality show full of surprises.,2001-01-01,1260,Documentaries
s01035,Movie,Sample Title 1035,Patty Jenkins,"Robert Downey Jr., Chris Evans",Unknown,"October 01, 2021",2019,PG,145 min,Children & Family Movies,A high-octane adventure across continents.,2019-01-01,145,Children & Family Movies
s01036,TV Show,Sample Title 1036,Ava DuVernay,"Meryl Streep, Anne Hathaway",Canada,"July 05, 2016",2005,PG,9 Season,"Dramas, International Movies",A documentary exploring the hidden corners of the world.,2005-01-01,1620,Dramas
s01036,TV Show,Sample Title 1036,Ava DuVernay,"Meryl Streep, Anne Hathaway",Canada,"July 05, 2016",2005,PG,9 Season,"Dramas, International Movies",A documentary exploring the hidden corners of the world.,2005-01-01,1620,International Movies
s01037,TV Show,Sample Title 1037,Wes Anderson,"Robert Downey Jr., Chris Evans",Germany,"October 16, 2018",2003,PG-13,5 Season,"Dramas, International Movies",A romantic story that challenges destiny.,2003-01-01,900,Dramas
s01037,TV Show,Sample Title 1037,Wes Anderson,"Robert Downey Jr., Chris Evans",Germany,"October 16, 2018",2003,PG-13,5 Season,"Dramas, International Movies",A romantic story that challenges destiny.,2003-01-01,900,International Movies
s01038,TV Show,Sample Title 1038,Unknown,"Kangana Ranaut, Rajkummar Rao",South Korea,"July 01, 2017",2016,PG,23 Seasons,Romantic Movies,A gripping tale of ambition and betrayal.,2016-01-01,4140,Romantic Movies
s01039,Movie,Sample Title 1039,Greta Gerwig,"Priyanka Chopra, Dev Patel",United Kingdom,"November 14, 2018",1991,PG-13,115 min,Horror Movies,A heartwarming family movie filled with emotions.,1991-01-01,115,Horror Movies
s01040,Movie,Sample Title 1040,Greta Gerwig,"Tom Holland, Jacob Batalon",South Korea,"April 15, 2018",2015,R,126 min,Crime TV Shows,A high-octane adventure across continents.,2015-01-01,126,Crime TV Shows
s01041,TV Show,Sample Title 1041,Nisha Patel,"Zendaya, Timothée Chalamet",Japan,"January 13, 2018",2019,R,29 Seasons,Documentaries,A high-octane adventure across continents.,2019-01-01,5220,Documentaries
s01042,TV Show,Sample Title 1042,Taika Waititi,"Priyanka Chopra, Dev Patel",United States,"June 24, 2019",2000,R,3 Season,Horror Movies,A reality show full of surprises.,2000-01-01,540,Horror Movies
s01043,Movie,Sample Title 1043,Christopher Nolan,"Zendaya, Timothée Chalamet",Australia,"October 01, 2018",2019,TV-PG,78 min,Comedies,A futuristic sci-fi with stunning visuals.,2019-01-01,78,Comedies
s01044,Movie,Sample Title 1044,Sofia Coppola,"Zendaya, Timothée Chalamet",Australia,"April 21, 2020",1991,PG-13,71 min,"Dramas, International Movies",A gripping tale of ambition and betrayal.,1991-01-01,71,Dramas
s01044,Movie,Sample Title 1044,Sofia Coppola,"Zendaya, Timothée Chalamet",Australia,"April 21, 2020",1991,PG-13,71 min,"Dramas, International Movies",A gripping tale of ambition and betrayal.,1991-01-01,71,International Movies
s01045,Movie,Sample Title 1045,Denis Villeneuve,"Zendaya, Timothée Chalamet",South Korea,"August 07, 2017",1990,TV-MA,101 min,Comedies,A futuristic sci-fi with stunning visuals.,1990-01-01,101,Comedies
s01046,TV Show,Sample Title 1046,Greta Gerwig,"Meryl Streep, Anne Hathaway",Japan,"April 24, 2022",2018,R,2 Season,Children & Family Movies,A romantic story that challenges destiny.,2018-01-01,360,Children & Family Movies
s01047,TV Show,Sample Title 1047,Karan Johar,"Priyanka Chopra, Dev Patel",Germany,"February 04, 2022",1997,TV-MA,2 Seasons,"Dramas, International Movies",An uplifting story about friendship and resilience.,1997-01-01,360,Dramas
s01047,TV Show,Sample Title 1047,Karan Johar,"Priyanka Chopra, Dev Patel",Germany,"February 04, 2022",1997,TV-MA,2 Seasons,"Dramas, International Movies",An uplifting story about friendship and resilience.,1997-01-01,360,International Movies
s01048,TV Show,Sample Title 1048,Wes Anderson,"Scarlett Johansson, Florence Pugh",United Kingdom,"January 05, 2016",2004,TV-MA,29 Seasons,Action & Adventure,A chilling horror that keeps you on edge.,2004-01-01,5220,Action & Adventure
s01049,TV Show,Sample Title 1049,Quentin Tarantino,"Rami Malek, Lucy Boynton",Germany,"April 24, 2020",1997,NR,21 Seasons,Documentaries,An uplifting story about friendship and resilience.,1997-01-01,3780,Documentaries
s01050,Movie,Sample Title 1050,Quentin Tarantino,"Tom Holland, Jacob Batalon",India,"November 26, 2022",2011,PG-13,83 min,Romantic Movies,An uplifting story about friendship and resilience.,2011-01-01,83,Romantic Movies
s01051,Movie,Sample Title 1051,Christopher Nolan,"Meryl Streep, Anne Hathaway",Australia,"December 12, 2021",2011,R,147 min,Horror Movies,A documentary exploring the hidden corners of the world.,2011-01-01,147,Horror Movies
s01052,TV Show,Sample Title 1052,Bong Joon-ho,"Zendaya, Timothée Chalamet",South Korea,"August 06, 2021",2013,PG,5 Season,Comedies,A gripping tale of ambition and betrayal.,2013-01-01,900,Comedies
s01053,Movie,Sample Title 1053,Christopher Nolan,"Tom Holland, Jacob Batalon",United Kingdom,"May 18, 2020",2018,NR,153 min,Comedies,An uplifting story about friendship and resilience.,2018-01-01,153,Comedies
s01054,TV Show,Sample Title 1054,Christopher Nolan,"Zendaya, Timothée Chalamet",France,"June 06, 2017",2001,TV-PG,5 Season,Romantic Movies,A romantic story that challenges destiny.,2001-01-01,900,Romantic Movies
s01055,TV Show,Sample Title 1055,Martin Scorsese,"Shah Rukh Khan, Kajol",Unknown,"February 20, 2023",2011,R,23 Seasons,Action & Adventure,A chilling horror that keeps you on edge.,2011-01-01,4140,Action & Adventure
s01056,TV Show,Sample Title 1056,Karan Johar,"Mahershala Ali, Jharrel Jerome",Brazil,"January 05, 2022",2004,TV-PG,9 Season,Comedies,A reality show full of surprises.,2004-01-01,1620,Comedies
s01057,TV Show,Sample Title 1057,Patty Jenkins,"Zendaya, Timothée Chalamet",Canada,"January 21, 2020",1990,TV-14,4 Season,"Dramas, International Movies",A romantic story that challenges destiny.,1990-01-01,720,Dramas
